"V7","V8","V9","V10","MID","Q1.1","Q1.2_1_TEXT","Q1.2_2_TEXT","Q2.1","Q2.2.1_1","Q2.2.1_2","Q2.2.1_3","Q2.2.1_4","Q2.2.1_5","Q2.2.1_6","Q2.2.1_7","Q2.2.1_8","Q2.2.1_9","Q2.2.1_10","Q2.2.1_11","Q2.2.1_12","Q2.2.1_13","Q2.2.1_14","Q2.3_1","Q2.3_2","Q2.3_3","Q2.3_4","Q2.4","Q2.5","Q2.6_1_TEXT","Q2.6_2_TEXT","Q2.7_1","Q2.7_2","Q2.7_3","Q2.7_4","Q3.1","Q3.2","Q3.3_1","Q3.3_2","Q3.3_3","Q3.3_4","Q4.1","Q4.2_1","Q4.2_2","Q4.2_4","Q4.2_6","Q4.2_7","Q4.3_2","Q4.3_3","Q4.3_4","Q4.3_7","Q4.3_11","Q4.3_12","Q4.3_13","Q4.3_13_TEXT","Q4.4_1","Q4.4_2","Q4.4_3","Q4.4_4","Q5.1_1","Q5.1_5","Q5.2_1","Q5.2_2","Q5.2_3","Q5.2_4","Q6.1","Q6.2_1","Q6.2_2","Q6.2_3","Q6.2_4","Q7.1_2","Q7.1_3","Q7.2_1","Q7.2_2","Q7.2_3","Q7.2_4","Q8.1","Q8.2","Q8.3","Q8.4","Q8.4_TEXT","Q8.5","Q8.6","Q8.7_1","Q8.7_2","Q8.7_3","Q8.7_4","Q9.1","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.3","Q9.4_1","Q9.4_2","Q9.4_3","Q9.4_4","DO.Q.Q5.1","DO.Q.Q4.2","DO.Q.Q7.1","DO.Q.Q2.2","DO.Q.Q4.3","X"
0,"2016-06-24 19:39:40","2016-06-24 19:42:21",1,"ff580990509f82dba53692df04e3de9d","Yes, I agree to participate in this study.","ff580990509f82dba53692df04e3de9d","ff580990509f82dba53692df04e3de9d",1,"never","never","never","never","never","less than 1 time per week","never","never","never","less than 1 time per week","never","never","never","1-6 times per week",1,2,3,4,"Once a Week","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Price of the product",NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,4,1,2,3,4,"Very Easy","Very Easy",1,2,3,4,1,"Ohio","39","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1977,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|2|4|1|7","2|3","3|10|6|13|4|2|7|1|5|14|11|12|8|9","3|7|12|11|4|2|13",NA
0,"2016-06-24 19:44:03","2016-06-24 19:49:13",1,"56e513376dbb88ff9dd54b0225161d55","Yes, I agree to participate in this study.","56e513376dbb88ff9dd54b0225161d55","56e513376dbb88ff9dd54b0225161d55",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-3 times per day","1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Agree","Strongly disagree","Neither agree nor disagree","Strongly disagree",NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,10,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Kentucky","female","Some university-level education, without degree",NA,1962,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|6|1|4|7","3|2","7|8|5|3|4|10|11|6|9|13|14|2|12|1","12|2|11|7|3|4|13",NA
0,"2016-06-24 19:44:59","2016-06-24 19:50:10",1,"04fd693b116666af37d2341c83258501","Yes, I agree to participate in this study.","04fd693b116666af37d2341c83258501","04fd693b116666af37d2341c83258501",1,"1-3 times per day","1-6 times per week","never","never","never","never","never","1-6 times per week","1-3 times per day","1-3 times per day","1-3 times per day","never","never","1-3 times per day",1,2,3,4,"Once a Week","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Disagree","Agree","Somewhat agree","Agree","Price of the product",NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably not","Probably yes",1,2,3,4,7,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Missouri","Male","Higher degree (e.g. MSc, PhD)",NA,1992,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|4|1|2|7","2|3","14|5|8|3|6|7|2|9|4|1|10|13|12|11","2|12|4|11|7|3|13",NA
0,"2016-06-24 19:40:21","2016-06-24 19:50:39",1,"e97397bc799d546e4034bd8d887e1fb2","Yes, I agree to participate in this study.","e97397bc799d546e4034bd8d887e1fb2","e97397bc799d546e4034bd8d887e1fb2",1,"1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","never","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Somewhat agree","Strongly disagree","Disagree","Disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely not","Definitely yes",1,2,3,4,1,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Pennsylvania","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1960,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","4|1|6|7|2","3|2","12|1|4|3|6|14|5|11|2|8|13|9|7|10","2|12|7|11|3|4|13",NA
0,"2016-06-24 19:49:04","2016-06-24 19:54:02",1,"86b01bb5cc78b6c53d762771decad55c","Yes, I agree to participate in this study.","86b01bb5cc78b6c53d762771decad55c","86b01bb5cc78b6c53d762771decad55c",1,"1-3 times per day","never","never","never","never","never","never","1-3 times per day","1-3 times per day","1-3 times per day","1-3 times per day","1-6 times per week","1-3 times per day","1-6 times per week",1,2,3,4,"Every day","Yes","10/21/99",NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Price of the product",NA,NA,NA,NA,"The environmental impacts of the product",NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,5,1,2,3,4,"Easy","Very Easy",1,2,3,4,1,"California","female","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1977,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","1|4|2|6|7","2|3","9|4|14|8|10|13|6|3|7|1|5|12|2|11","11|4|12|7|3|2|13",NA
0,"2016-06-24 19:49:56","2016-06-24 19:54:16",1,"b3cbde8f8a401229e5a5691391ede95e","Yes, I agree to participate in this study.","b3cbde8f8a401229e5a5691391ede95e","b3cbde8f8a401229e5a5691391ede95e",1,"4 or more times per day","1-3 times per day","less than 1 time per week","never","less than 1 time per week","1-3 times per day","never","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely not","Definitely yes",1,2,3,4,3,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"South Dakota","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1977,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","7|4|6|2|1","3|2","11|5|12|8|10|1|7|14|3|6|9|4|13|2","11|12|4|7|3|2|13",NA
0,"2016-06-24 19:50:41","2016-06-24 19:54:26",1,"a0a98b17659f86adacf73c50cb8a9282","Yes, I agree to participate in this study.","a0a98b17659f86adacf73c50cb8a9282","a0a98b17659f86adacf73c50cb8a9282",1,"4 or more times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-3 times per day","never","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Definitely yes",1,2,3,4,5,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"South Carolina","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1994,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","6|4|1|2|7","3|2","9|14|10|13|4|8|7|5|3|11|6|12|2|1","7|2|11|4|12|3|13",NA
0,"2016-06-24 19:54:22","2016-06-24 19:54:44",1,"ce359356d300931b7ba2fbb446490678","No, I do not wish to participate in this study.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"2016-06-24 19:47:06","2016-06-24 19:56:23",1,"f0e0eda4e2badd16772129c98d1281ef","Yes, I agree to participate in this study.","f0e0eda4e2badd16772129c98d1281ef","f0e0eda4e2badd16772129c98d1281ef",1,"1-3 times per day","1-6 times per week","never","never","1-6 times per week","1-6 times per week","never","1-3 times per day","1-3 times per day","less than 1 time per week","never","never","1-6 times per week","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Decrease",1,2,3,4,1,"Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably not","Definitely yes",1,2,3,4,8,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"Georgia","Female","Some university-level education, without degree",NA,1981,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","2|6|4|7|1","2|3","5|6|14|1|2|3|10|12|13|9|7|8|4|11","2|3|12|4|7|11|13",NA
0,"2016-06-24 19:51:57","2016-06-24 19:59:18",1,"1fdaa02f2927792e79fc54f6e111cecf","Yes, I agree to participate in this study.","1fdaa02f2927792e79fc54f6e111cecf","1fdaa02f2927792e79fc54f6e111cecf",1,"1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","never","never","1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Somewhat Decrease",1,2,3,4,1,"Agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,6,1,2,3,4,"Very Difficult","Neutral",1,2,3,4,1,"New York","Male","Some university-level education, without degree",NA,1968,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","1|7|6|2|4","3|2","8|11|4|2|9|14|12|13|6|3|7|1|10|5","3|4|7|11|2|12|13",NA
0,"2016-06-24 19:57:10","2016-06-24 20:00:15",1,"cdd7d5ce4ba35d6183b30fba90632ee0","Yes, I agree to participate in this study.","cdd7d5ce4ba35d6183b30fba90632ee0","cdd7d5ce4ba35d6183b30fba90632ee0",1,"1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,6,1,2,3,4,"Difficult","Neutral",1,2,3,4,1,"Pennsylvania","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1987,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|6|1|4|2","3|2","2|12|8|7|9|10|4|5|1|14|3|6|13|11","11|4|7|2|3|12|13",NA
0,"2016-06-24 19:56:47","2016-06-24 20:02:48",1,"14ae2269faf5700e80a83cb524401faf","Yes, I agree to participate in this study.","14ae2269faf5700e80a83cb524401faf","14ae2269faf5700e80a83cb524401faf",1,"1-3 times per day","1-3 times per day","1-3 times per day","1-6 times per week","never","never","less than 1 time per week","never","1-3 times per day","1-3 times per day","less than 1 time per week","1-3 times per day","1-6 times per week","1-3 times per day",1,2,3,4,"Every day","Yes","06/2013","06/2014",1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Disagree","Disagree","Somewhat disagree","Agree","Agree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,9,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Texas","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1960,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|4|1|7|6","3|2","4|12|6|8|3|9|1|10|5|14|2|7|11|13","12|11|3|4|7|2|13",NA
0,"2016-06-24 20:01:46","2016-06-24 20:05:36",1,"410cebed1b1ffdb8ddd1872380103da4","Yes, I agree to participate in this study.","410cebed1b1ffdb8ddd1872380103da4","410cebed1b1ffdb8ddd1872380103da4",1,"1-6 times per week","1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","never","less than 1 time per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat agree","Somewhat disagree","Disagree","Disagree","Disagree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Definitely not",1,2,3,4,5,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"Georgia","Male","Some university-level education, without degree",NA,1996,"$90,001 - $100,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","6|4|7|1|2","2|3","1|8|10|4|5|14|2|9|7|13|12|11|6|3","12|2|7|11|4|3|13",NA
0,"2016-06-24 19:58:09","2016-06-24 20:07:48",1,"cab31b7c99929638764033323871d1a3","Yes, I agree to participate in this study.","cab31b7c99929638764033323871d1a3","cab31b7c99929638764033323871d1a3",1,"1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Agree","Disagree","Strongly agree","Somewhat agree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Probably not",1,2,3,4,9,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Vermont","female","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1987,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|1|7|2|4","3|2","2|8|1|7|4|13|12|5|3|14|11|6|10|9","11|3|2|4|7|12|13",NA
0,"2016-06-24 20:01:49","2016-06-24 20:07:53",1,"10bb9f3ea80f46bee60c21b09ca6e584","Yes, I agree to participate in this study.","10bb9f3ea80f46bee60c21b09ca6e584","10bb9f3ea80f46bee60c21b09ca6e584",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Disagree","Somewhat disagree","Somewhat disagree","Disagree","Somewhat agree",NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Maybe","Probably not",1,2,3,4,6,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"New York","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1983,"$60,001 - $70,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","4|1|6|2|7","3|2","5|8|9|13|14|12|1|10|3|11|4|2|7|6","2|7|4|12|11|3|13",NA
0,"2016-06-24 19:59:03","2016-06-24 20:07:52",1,"e4a73bbce6f4fd07f5875e77736256e5","Yes, I agree to participate in this study.","e4a73bbce6f4fd07f5875e77736256e5","e4a73bbce6f4fd07f5875e77736256e5",1,"1-3 times per day","never","never","never","never","never","never","1-3 times per day","1-6 times per week","4 or more times per day","1-3 times per day","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Never","Yes","March 2011",NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Agree",NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,1,2,3,4,"Probably not","Probably not",1,2,3,4,10,1,2,3,4,"Very Easy","Very Easy",1,2,3,4,1,"Alabama","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1958,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|2|4|6|7","3|2","1|11|7|9|3|5|6|10|4|8|12|13|14|2","2|4|12|3|11|7|13",NA
0,"2016-06-24 19:51:09","2016-06-24 20:08:27",1,"41a258bdcabb3974496027ffe8784a98","Yes, I agree to participate in this study.","41a258bdcabb3974496027ffe8784a98","41a258bdcabb3974496027ffe8784a98",1,"1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Decrease",1,2,3,4,1,"Somewhat agree","Somewhat agree","Strongly disagree","Agree","Strongly agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,10,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Georgia","Male","Some university-level education, without degree",NA,1981,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|4|2|7|6","3|2","10|7|6|8|5|9|12|14|2|3|1|4|13|11","4|7|11|3|2|12|13",NA
0,"2016-06-24 20:05:55","2016-06-24 20:13:13",1,"1a309776c51f2017b04280bdd3c21675","Yes, I agree to participate in this study.","1a309776c51f2017b04280bdd3c21675","1a309776c51f2017b04280bdd3c21675",1,"never","never","never","never","never","never","never","never","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","4 or more times per day",1,2,3,4,"Never","Yes","02/2016","06/2016",1,2,3,4,"Greatly increase","Greatly decrease",1,2,3,4,1,"Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly agree",NA,NA,NA,NA,NA,NA,"Other (please specify):","I don't eat it",1,2,3,4,"Definitely not","Definitely yes",1,2,3,4,3,1,2,3,4,"Very Easy","Very Easy",1,2,3,4,1,"South Carolina","Female","Some university-level education, without degree",NA,1990,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|1|4|7|6","2|3","13|5|12|9|6|2|4|3|14|7|1|11|10|8","11|12|7|4|2|3|13",NA
0,"2016-06-24 20:03:26","2016-06-24 20:16:42",1,"1b19efd3d6d599a811c5b9b8cec87f6d","Yes, I agree to participate in this study.","1b19efd3d6d599a811c5b9b8cec87f6d","1b19efd3d6d599a811c5b9b8cec87f6d",1,"1-6 times per week","1-6 times per week","never","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-3 times per day","4 or more times per day","1-3 times per day","less than 1 time per week","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Definitely not",1,2,3,4,8,1,2,3,4,"Difficult","Somewhat Easy",1,2,3,4,1,"Ohio","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1965,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","6|2|7|4|1","3|2","13|14|8|12|9|1|11|6|5|3|7|10|4|2","2|12|4|7|3|11|13",NA
0,"2016-06-24 20:19:08","2016-06-24 20:25:16",1,"16ecb0e2990a86295555dfc24cf8b7fc","Yes, I agree to participate in this study.","16ecb0e2990a86295555dfc24cf8b7fc","16ecb0e2990a86295555dfc24cf8b7fc",1,"1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","never","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably not",1,2,3,4,5,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Indiana","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1955,"$70,001 - $80,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|6|4|7|2","2|3","6|10|7|9|3|12|5|2|8|14|11|13|4|1","12|3|4|7|11|2|13",NA
0,"2016-06-24 20:23:16","2016-06-24 20:27:02",1,"93b9621b3573352ffcbf64ad973287c5","Yes, I agree to participate in this study.","93b9621b3573352ffcbf64ad973287c5","93b9621b3573352ffcbf64ad973287c5",1,"1-3 times per day","less than 1 time per week","never","less than 1 time per week","never","1-3 times per day","never","less than 1 time per week","1-6 times per week","1-6 times per week","never","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every day","Yes","10/2009","02/2010",1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Agree","Strongly disagree","Agree","Somewhat agree","Agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably not","Maybe",1,2,3,4,5,1,2,3,4,"Difficult","Somewhat Difficult",1,2,3,4,1,"Ohio","Female","Some university-level education, without degree",NA,1991,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|2|7|4|6","2|3","4|1|11|7|13|3|5|6|8|12|9|10|2|14","3|12|4|7|11|2|13",NA
